time_UTC_OFS__0400_,CorrBodyTemp(C),SkinTemp(C),Sweat Rate (ml/hr),Total Fluid Loss (ml),Electrolyte Loss Rate (mg/hr),Total Electrolyte Loss (mg),Sodium Loss Rate (mg/hr),Total Sodium Loss (mg),heart_rate (BPM),cadence (rpm),distance (m),fractional_cadence (rpm),enhanced_speed (m/s),enhanced_altitude (m),Temperature (C),RH (%),DewPoint (C),WindSpeed (m/s),WindDir,WindGuest (m/s)
7/17/2025 12:39,37.38492,33.59333333,537.372,2087.092,900.3733333,3073.4,426.68,1456.453333,72.44,,28159.3508,,,-0.894285714,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:40,37.36289474,33.60684211,562.55,2096.55,942.5,3089.5,446.5,1464,78.27631579,,28180.43803,,,6.044736842,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:41,37.3421,33.624,543.04,2105.765714,909.6285714,3104.685714,431.1428571,1471.6,71.47142857,,28193.77057,,,2.822857143,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:42,37.32301299,33.63493506,475.2896104,2113.4,795.1818182,3117.246753,376.8311688,1477.883117,77,,28200.94961,,0.3035,-0.623376623,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:43,37.3064,33.595125,460.74875,2121.295,769.825,3130.6625,364.4125,1484.075,76.7625,,28205.64275,,,7.4575,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:44,37.29251948,33.52818182,447.2155844,2128.887013,748.0909091,3143.38961,354.0779221,1490.194805,76.7012987,45.25,28224.68701,0.5,0.684886364,8.098701299,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:45,37.28125,33.484375,435.14625,2135.63,730.375,3154.55,346.15,1495.3125,87.6,45,28247.5395,0.5,0.42627451,4.3,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:46,37.27227027,33.45459459,435.2216216,2143.347297,734.4864865,3167.851351,348.2162162,1501.162162,71.41891892,,28285.05041,,0.534214286,-11.46756757,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:47,37.26402985,33.45432836,425.5507463,2150.301493,719.1492537,3179.58209,340.8358209,1507.044776,72.04477612,,28299.18657,,,-1.041791045,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:48,37.25530667,33.4432,410.7226667,2156.782667,694.1866667,3190.44,329.0933333,1512.266667,73.16,,28316.23987,,,1.613333333,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:49,37.24594737,33.44289474,424.8644737,2164.297368,719.1973684,3203.157895,340.8289474,1518.078947,73.90789474,,28332.69211,,0.340393939,8.168421053,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:50,37.23738028,33.46267606,429.9521127,2171.204225,726.8028169,3214.746479,344.3802817,1523.873239,68.11267606,,28346.04549,,0.276085106,8,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:51,37.22752941,33.49191176,416.85,2178.3,703.5,3227,333.5,1529.5,69.82352941,,28361.36529,,0.533764706,13.81470588,31.2,78,26.9,23.2,234,34.2
7/17/2025 12:52,37.21649296,33.48788732,407.8521127,2185.146479,688.3380282,3238.577465,326.4225352,1535.042254,71.36619718,,28398.03169,,0.391,13.34929577,31.25070423,77.49295775,26.79859155,22.54084507,229.943662,32.37464789
7/17/2025 12:53,37.20752,33.4604,394.664,2191.52,666.92,3249.28,316.2,1540.4,75.53333333,,28450.9232,,0.426688889,10.41866667,31.3,77,26.7,21.9,226,30.6
7/17/2025 12:54,37.19865625,33.430625,386.6,2198.1,655.5,3260.5,311,1545.5,71.296875,,28471.34109,,,15.584375,31.3,77,26.7,21.9,226,30.6
7/17/2025 12:55,37.1885,33.42424242,410.5,2204.95,700.5,3272,332.5,1551,71.16666667,,28475.92697,,,11.81212121,31.3,77,26.7,21.9,226,30.6
7/17/2025 12:56,37.177875,33.42375,431.925,2212.3275,734.45,3284.3,348.225,1557.15,78.75,,28482.01125,,0.388142857,18.915,31.3,77,26.7,21.9,226,30.6
7/17/2025 12:57,37.16894521,33.4039726,420.030137,2218.913699,711.890411,3295.589041,337.4109589,1562.328767,80.90410959,,28488.82452,,0.261478261,6.955223881,31.3,77,26.7,21.9,226,30.6
7/17/2025 12:58,37.15857143,33.39649351,420.0181818,2225.966234,713.4285714,3307.61039,338.012987,1567.805195,79.2987013,,28510.54584,,0.617098361,-3.545454545,31.3,77,26.7,21.9,226,30.6
7/17/2025 12:59,37.14749296,33.40366197,463.0450704,2233.842254,785.7183099,3320.901408,372.1267606,1573.957746,75.38028169,,28547.7107,,0.924,-8.771830986,31.3,77,26.7,21.9,226,30.6
7/17/2025 13:00,37.13606849,33.41342466,494.9671233,2242.320548,840.9589041,3335.287671,398.4794521,1580.643836,74.02739726,,28563.54685,,,4.849315068,31.3,77,26.7,21.9,226,30.6
7/17/2025 13:01,37.12405556,33.44444444,486.1319444,2250.359722,822.5277778,3348.680556,389.7777778,1587.083333,70.59722222,,28577.105,,0.311818182,5.711111111,31.3,77,26.7,21.9,226,30.6
7/17/2025 13:02,37.11113699,33.48643836,477.4452055,2258.035616,800.2465753,3361.712329,379.1232877,1593.356164,70.05479452,,28591.44973,,0.330552632,-0.090410959,31.3,77,26.7,21.9,226,30.6
7/17/2025 13:03,37.09789333,33.5088,501.1266667,2266.306667,835.5333333,3375.533333,395.6,1600.266667,72.72,,28602.5564,,0.292448276,8.637333333,31.3,77,26.7,21.9,226,30.6
7/17/2025 13:04,37.08711688,33.45428571,551.7077922,2275.737662,921.987013,3390.896104,436.7532468,1607.454545,83.42857143,47,28626.36688,,0.689083333,2.566233766,31.3,77,26.7,21.9,226,30.6
7/17/2025 13:05,37.08227586,33.34195402,544.6655172,2284.703448,911.3103448,3406.241379,431.862069,1614.37931,110.5287356,44.41176471,28657.1577,0.5,0.597726027,7.317241379,31.3,77,26.7,21.9,226,30.6
7/17/2025 13:06,37.0803908,33.27195402,535.9137931,2293.803448,896.4482759,3421.586207,424.7126437,1621.54023,101.8850575,,28682.57885,,0.437425532,6.944827586,31.3,77,26.7,21.9,226,30.6
7/17/2025 13:07,37.08167089,33.20126582,553.4050633,2302.546835,926.7974684,3436.291139,439.3544304,1628.64557,109.0126582,58.96296296,28698.07595,0.5,0.350289474,10.80759494,31.20886076,76.08860759,26.42658228,22.49240506,229.6455696,31.23797468
7/17/2025 13:08,37.08706757,33.12702703,568.3621622,2312.316216,952.027027,3452.783784,451.5405405,1636.891892,114.1081081,50,28722.26216,,0.458122807,13.48648649,31.1,75,26.1,23.2,234,32
7/17/2025 13:09,37.0930137,33.08178082,674.8369863,2323.786301,1130.410959,3471.643836,535.9041096,1646.068493,104.5890411,,28738.93068,,0.4275,12.08493151,31.1,75,26.1,23.2,234,32
7/17/2025 13:10,37.09858333,33.02222222,792.25,2336.9,1329,3493.5,630,1656.5,105.8055556,71,28753.64931,0.5,0.639860465,22.51944444,31.1,75,26.1,23.2,234,32
7/17/2025 13:11,37.10569333,32.93226667,1029.016,2353.784,1725.04,3521.8,817.88,1669.68,118.7466667,,28768.46493,,0.4555,25.104,31.1,75,26.1,23.2,234,32
7/17/2025 13:12,37.11601299,32.86012987,1197.698701,2374.025974,2005.584416,3555.792208,951.012987,1685.402597,115.7662338,50,28782.96078,0.5,0.478679245,20.47012987,31.1,75,26.1,23.2,234,32
7/17/2025 13:13,37.12704938,32.87320988,1151.092593,2393.655556,1931.888889,3589.111111,915.6666667,1701.296296,104.2098765,51,28805.61802,0.5,0.671114754,20.32839506,31.1,75,26.1,23.2,234,32
7/17/2025 13:14,37.13614286,32.92506494,1101.077922,2411.261039,1850.220779,3618.935065,876.7532468,1715.246753,105.4935065,49.16666667,28824.5939,0.5,0.44775,17.30909091,31.1,75,26.1,23.2,234,32
7/17/2025 13:15,37.14482192,32.97410959,1120.953425,2430.436986,1880.753425,3650.726027,891.3287671,1730.109589,108.4931507,44,28846.11562,,0.43475,22.80273973,31.1,75,26.1,23.2,234,32
7/17/2025 13:16,37.15209302,32.98511628,1243.523256,2449.636047,2084.44186,3682.918605,988,1745.744186,93.06976744,47.5,28860.6907,0.5,0.647507937,14.81860465,31.1,75,26.1,23.2,234,32
7/17/2025 13:17,37.1602,33.016125,1083.02625,2469.43125,1814.4125,3716.3,860.1875,1761.6375,100.4875,,28878.828,,0.62914,13.2175,31.1,75,26.1,23.2,234,32
7/17/2025 13:18,37.16830137,33.0530137,815.2315068,2482.763014,1368.767123,3738.356164,648.6027397,1771.931507,105.6027397,48.36,28911.06411,0.5,0.618839286,11.11506849,31.1,75,26.1,23.2,234,32
7/17/2025 13:19,37.17446575,32.88671233,768.4356164,2495.915068,1293.739726,3760.452055,613.369863,1782.205479,104.6849315,40.58333333,28937.68288,0.5,0.406783784,6.534246575,31.1,75,26.1,23.2,234,32
7/17/2025 13:20,37.17656757,32.65567568,723.7824324,2507.35,1218.77027,3779.986486,578.0135135,1791.256757,88.85135135,,28964.02946,,,1.572972973,31.1,75,26.1,23.2,234,32
7/17/2025 13:21,37.17639437,32.60183099,623.4112676,2517.98169,1049.943662,3797.887324,497.4507042,1799.943662,89.95774648,,28967.03,,0.261,-10.92676056,31.1,75,26.1,23.2,234,32
7/17/2025 13:22,37.17433333,32.59402778,550,2526.795833,924.7083333,3812.416667,437.9583333,1807.208333,91.11111111,,28967.13389,,0.261,-11.91111111,31.28333333,74.54166667,26.19166667,22.74166667,234,31.54166667
7/17/2025 13:23,37.16998718,32.62397436,482.85,2535.2,810.5,3826.5,384,1814,93.07692308,46,28969.09026,,0.540555556,-11.64871795,31.5,74,26.3,22.2,234,31
7/17/2025 13:24,37.16515116,32.6477907,448.3116279,2542.527907,730.627907,3838.72093,346.2674419,1819.383721,104.4302326,61,28993.20791,,0.487666667,3.674418605,31.5,74,26.3,22.2,234,31
7/17/2025 13:25,37.16069863,32.62315068,440.9643836,2549.9,682.0136986,3850.273973,323.2465753,1824.876712,112.5616438,,29009.44808,,0.5434375,11.96712329,31.5,74,26.3,22.2,234,31
7/17/2025 13:26,37.15778481,32.60481013,428.1949367,2557.193671,657.8607595,3861.56962,311.9367089,1830.531646,98.83544304,,29026.71962,,0.435966667,17.85822785,31.5,74,26.3,22.2,234,31
7/17/2025 13:27,37.15644444,32.56938272,402.2814815,2563.72963,618.5925926,3871.333333,293.5185185,1834.925926,110.0987654,,29038.78765,,0.288136364,9.017283951,31.5,74,26.3,22.2,234,31
7/17/2025 13:28,37.15657534,32.54958904,388.5027397,2570.216438,592.3150685,3880.794521,280.9178082,1839.39726,111.6712329,,29050.12438,,0.359102564,9.819178082,31.5,74,26.3,22.2,234,31
7/17/2025 13:29,37.15756452,32.59225806,380.9903226,2576.6,583.9354839,3890.83871,276.7096774,1844.419355,103.5,,29060.92435,,0.397777778,9.351612903,31.5,74,26.3,22.2,234,31
7/17/2025 13:30,37.158,32.63014493,372.5869565,2583.034783,567.9130435,3900.695652,268.9565217,1849.086957,115.4057971,66,29076.63797,,0.268090909,4.617391304,31.5,74,26.3,22.2,234,31
7/17/2025 13:31,37.15741096,32.66109589,375.2246575,2589.106849,567.9726027,3909.931507,268.9863014,1853.465753,109.2876712,,29089.40356,,0.413482759,0.62739726,31.5,74,26.3,22.2,234,31
7/17/2025 13:32,37.157,32.65756757,374.1675676,2595.232432,566.2162162,3919.256757,268.1081081,1857.891892,101.2972973,55,29097.64243,0.5,0.472833333,1.854054054,31.5,74,26.3,22.2,234,31
7/17/2025 13:33,37.157,32.67863014,371.0041096,2601.727397,560.4383562,3928.684932,265.4794521,1862.082192,100.4246575,60,29106.56616,,0.382709677,6.671232877,31.5,74,26.3,22.2,234,31
7/17/2025 13:34,37.157,32.72356164,374.009589,2607.757534,553.0821918,3937.931507,262.0410959,1866.465753,104.630137,,29115.74425,,0.345,8.435616438,31.5,74,26.3,22.2,234,31
7/17/2025 13:35,37.15641429,32.72442857,395.2,2614.35,573.5,3948,271.5,1871.5,99.57142857,,29129.38843,,0.457097561,4.531428571,31.5,74,26.3,22.2,234,31
7/17/2025 13:36,37.15542466,32.71410959,426.9616438,2621.449315,619.7260274,3957.931507,293.369863,1876.465753,90.95890411,,29144.87795,,0.269526316,3.279411765,31.5,74,26.3,22.2,234,31
7/17/2025 13:37,37.15383582,32.73522388,440.4432836,2628.904478,642.0298507,3968.58209,304.0149254,1881.537313,84.01492537,,29153.7291,,0.256259259,5.960655738,31.60149254,72.98507463,26.14776119,22.40298507,236.5373134,31.15223881
7/17/2025 13:38,37.15191892,32.77527027,462.1351351,2636.331081,676.1621622,3979.675676,320.6081081,1886.364865,88.06756757,,29169.5923,,0.253060606,-4.289189189,31.7,72,26,22.6,239,31.3
7/17/2025 13:39,37.14918421,32.84421053,495.6473684,2645.131579,757.3157895,3993.013158,359.0394737,1892.776316,102.8289474,41,29183.97921,0.5,0.260823529,0.231884058,31.7,72,26,22.6,239,31.3
7/17/2025 13:40,37.14563158,32.85802632,507.95,2653.3,814,4006,386,1899,104.6710526,68,29200.50329,0.5,0.339645833,-5.05,31.7,72,26,22.6,239,31.3
7/17/2025 13:41,37.14167568,32.85243243,540.1378378,2662.172973,894.7567568,4020.783784,424.1891892,1905.891892,116.2837838,,29216.86324,,0.469757576,-2.945945946,31.7,72,26,22.6,239,31.3
7/17/2025 13:42,37.13764384,32.87520548,544.7712329,2671.409589,885.9863014,4036.09589,419.5205479,1913.041096,108.2876712,41,29227.76712,0.5,0.313461538,3.22739726,31.7,72,26,22.6,239,31.3
7/17/2025 13:43,37.13388235,32.91482353,553.4858824,2680.052941,859.1411765,4049.529412,407.2,1919.047059,111.7647059,48,29249.25082,0.5,0.427,22.58588235,31.7,72,26,22.6,239,31.3
7/17/2025 13:44,37.132,33.04180556,718.8847222,2692.843056,1118.388889,4069.305556,530.0416667,1928.652778,117.5833333,,29272.04306,,0.32252,23.71666667,31.7,72,26,22.6,239,31.3
7/17/2025 13:45,37.13318919,32.84878378,914.5783784,2708.072973,1436.405405,4093.351351,680.6216216,1940.162162,107.4459459,56,29285.86986,,0.233647059,11.92432432,31.7,72,26,22.6,239,31.3
7/17/2025 13:46,37.13388889,32.47319444,978.65,2724.15,1564.5,4119,741.5,1952,112.3194444,,29302.265,,0.265285714,8.863888889,31.7,72,26,22.6,239,31.3
7/17/2025 13:47,37.13008219,32.66958904,938.2780822,2739.232877,1530.876712,4143.643836,725.369863,1963.589041,115.9041096,,29313.96548,,0.33295122,-2.482191781,31.7,72,26,22.6,239,31.3
7/17/2025 13:48,37.133175,32.88875,837.805,2753.54,1371.4375,4166.75,649.8875,1974.875,105.025,55.19230769,29331.76975,0.5,0.492151515,5.0775,31.7,72,26,22.6,239,31.3
7/17/2025 13:49,37.14028767,33.04013699,710.3,2765.426027,1158.287671,4185.876712,549.109589,1983.945205,108.0273973,69.07692308,29362.12986,0.5,0.476122449,12.82465753,31.7,72,26,22.6,239,31.3
7/17/2025 13:50,37.14724324,33.13378378,641.5,2776.2,1046.5,4203.5,496,1992.5,100.0945946,,29377.995,,0.30575,18.24324324,31.7,72,26,22.6,239,31.3
7/17/2025 13:51,37.15621918,33.14712329,631.8013699,2786.678082,1026.547945,4220.383562,486.5205479,2000.945205,97.71232877,,29380.09726,,0.289,19.15068493,31.7,72,26,22.6,239,31.3
7/17/2025 13:52,37.16430435,33.05637681,598.9318841,2796.631884,971.7536232,4236.884058,460.3623188,2008.449275,101.8695652,,29381.27464,,0.252,13.99710145,31.74927536,71.50724638,25.90144928,21.17101449,237.0289855,30.61014493
7/17/2025 13:53,37.17120896,32.93656716,534.0716418,2805.537313,869.2537313,4251.402985,411.8507463,2014.955224,99.10447761,,29382.19149,,0.444285714,12.69552239,31.8,71,25.8,19.7,235,29.9
7/17/2025 13:54,37.17831579,32.80407895,475.6131579,2813.402632,776.6184211,4264.328947,368.0394737,2020.921053,97.43421053,,29394.16145,,0.266666667,28.75526316,31.8,71,25.8,19.7,235,29.9
7/17/2025 13:55,37.18632877,32.65287671,441.5369863,2820.8,722.6438356,4276.424658,342.5616438,2026.958904,95.56164384,,29403.91411,,0.319833333,35.32054795,31.8,71,25.8,19.7,235,29.9
7/17/2025 13:56,37.19436986,32.56506849,430.209589,2827.806849,705.9452055,4287.589041,334.739726,2032.328767,99.49315068,,29427.98616,,0.244541667,43.55342466,31.8,71,25.8,19.7,235,29.9
7/17/2025 13:57,37.20336486,32.48581081,423.9,2835.1,699,4300,331,2038,103,,29453.93905,,0.467,39.16486486,31.8,71,25.8,19.7,235,29.9
7/17/2025 13:58,37.21226087,32.40057971,421.9565217,2841.947826,697.5652174,4311.26087,330.5217391,2043.391304,99.98550725,,29466.64145,,,39.46376812,31.8,71,25.8,19.7,235,29.9
7/17/2025 13:59,37.22121918,32.39328767,422.9753425,2848.906849,701.1232877,4322.589041,332.3287671,2048.794521,97.28767123,,29478.72685,,0.244142857,33.3890411,31.8,71,25.8,19.7,235,29.9
7/17/2025 14:00,37.22932877,32.38712329,435.2890411,2856.754795,723.4383562,4335.575342,343.2191781,2055.287671,95.17808219,,29491.66178,,,29.62739726,31.8,71,25.8,19.7,235,29.9
7/17/2025 14:01,37.23717073,32.38841463,444.55,2863.8,738,4347.5,350,2061,95.45121951,,29494.28098,,0.302214286,27.74634146,31.8,71,25.8,19.7,235,29.9
7/17/2025 14:02,37.24427397,32.38876712,448.4849315,2871.352055,744.0684932,4360.082192,352.5342466,2067.041096,94.01369863,,29497.64973,,,24.03835616,31.8,71,25.8,19.7,235,29.9
7/17/2025 14:03,37.24916,32.382,463.72,2878.892,772.52,4372.24,366.04,2072.88,83.58666667,,29506.13347,,0.457,17.784,31.8,71,25.8,19.7,235,29.9
7/17/2025 14:04,37.25307407,32.39654321,489.8740741,2887.044444,827.3703704,4386.222222,391.962963,2079.37037,85.39506173,,29527.01753,,0.518809524,12.92098765,31.8,71,25.8,19.7,235,29.9
7/17/2025 14:05,37.25612329,32.42219178,490.6246575,2895.345205,836.3150685,4400.410959,396.1506849,2085.958904,94.78082192,,29542.43384,,0.297615385,27.04109589,31.8,71,25.8,19.7,235,29.9
7/17/2025 14:06,37.25908219,32.45589041,452.1767123,2902.660274,770.6164384,4412.589041,364.9726027,2091.794521,90.93150685,,29555.46068,,0.4969375,21.48767123,31.8,71,25.8,19.7,235,29.9
7/17/2025 14:07,37.26205195,32.50324675,418.9,2909.984416,712.6493506,4425.233766,337.8441558,2097.597403,87.77922078,51,29573.38649,,0.4646,11.04675325,31.8,70.48051948,25.74805195,20.42727273,233.961039,30.47142857
7/17/2025 14:08,37.26408108,32.46905405,409.2432432,2916.791892,693.7297297,4436.648649,328.8648649,2103.081081,96.7972973,46.96296296,29589.53851,0.5,0.456203704,13.15405405,31.8,70,25.7,21.1,233,31
7/17/2025 14:09,37.2671519,32.49291139,400.3189873,2923.107595,678.5316456,4447.468354,321.2658228,2108.278481,81.30379747,,29613.24975,,0.407864865,3.313924051,31.8,70,25.7,21.1,233,31
7/17/2025 14:10,37.27116,32.56213333,402.024,2930.054667,681.3733333,4459.426667,322.9333333,2113.96,65.56,,29629.31947,,0.332589286,2.013333333,31.8,70,25.7,21.1,233,31
7/17/2025 14:11,37.27502899,32.63753623,398.9884058,2936.468116,678.0144928,4470.101449,321.5072464,2119.318841,69.8115942,,29656.17913,,0.375641026,1.962318841,31.8,70,25.7,21.1,233,31
7/17/2025 14:12,37.276,32.71391892,386.3,2943.1,659,4481.5,312,2124.5,71.22972973,,29689.04027,,0.373796296,-30.54054054,31.8,70,25.7,21.1,233,31
7/17/2025 14:13,37.27592208,32.77987013,386.2935065,2949.676623,657.5974026,4492.714286,311.5584416,2129.597403,80.75324675,43.75,29727.56571,0.5,0.602973333,-34.84155844,31.8,70,25.7,21.1,233,31
7/17/2025 14:14,37.27291667,32.82236111,388.3569444,2955.959722,661.9444444,4503.347222,313.9722222,2134.430556,101.7777778,,29750.81472,,0.334454545,-1.984126984,31.8,70,25.7,21.1,233,31
7/17/2025 14:15,37.26988889,32.82861111,379.8666667,2962.572222,650.8055556,4514.805556,308.6666667,2139.638889,93.16666667,,29763.29097,,0.243,10.5,31.8,70,25.7,21.1,233,31
7/17/2025 14:16,37.26589333,32.8804,371.4266667,2968.393333,637.1333333,4524.666667,302.0666667,2144.333333,98.38666667,53.46666667,29777.14893,0.5,0.382058824,18.85866667,31.8,70,25.7,21.1,233,31
7/17/2025 14:17,37.26197333,32.97146667,388.3893333,2975.094667,668.44,4536.08,316.7066667,2150.04,95.30666667,,29792.94013,,0.538148936,-1.602666667,31.8,70,25.7,21.1,233,31
7/17/2025 14:18,37.2609625,33.004875,415.235,2982.1275,719.9,4548.3,340.925,2156.15,89.3,78,29808.18863,,0.528461538,11.8625,31.8,70,25.7,21.1,233,31
7/17/2025 14:19,37.25994286,32.988,421.6057143,2988.9,732.1428571,4560.314286,347.0571429,2161.914286,100.3,60,29822.62871,,0.347731707,22.87428571,31.8,70,25.7,21.1,233,31
7/17/2025 14:20,37.25804286,33.06114286,426.9342857,2995.997143,746.9142857,4572.828571,354.2285714,2167.914286,99.54285714,,29834.73571,,0.293037037,28.54285714,31.8,70,25.7,21.1,233,31
7/17/2025 14:21,37.25905063,33.14556962,432.4987342,3003.072152,782.5189873,4585.556962,371.0253165,2173.810127,90.30379747,,29850.78139,,0.262783784,25.53924051,31.8,70,25.7,21.1,233,31
7/17/2025 14:22,37.26111688,33.26558442,430,3010.546753,799,4599.584416,379,2180.038961,96.27272727,40,29869.51403,0.5,0.379910714,16.48051948,31.85064935,70,25.75064935,20.69480519,233,30.44285714
7/17/2025 14:23,37.26409524,33.40119048,451.1428571,3017.579762,841.7261905,4612.607143,399.2619048,2186.083333,102.5357143,40,29884.26083,0.5,0.489028571,26.8547619,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:24,37.26812346,33.53320988,469.6962963,3025.612346,878.6419753,4627.567901,416.5555556,2193.283951,96.74074074,,29893.79864,,0.400769231,34.86666667,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:25,37.27311429,33.65314286,482.6928571,3033.707143,898.6,4642.542857,425.8571429,2200.771429,82.5,,29908.70471,,0.243,31.12285714,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:26,37.27705128,33.69551282,516.9,3042.55,958.5,4659,454.5,2208.5,84.74358974,78,29916.73641,,0.446,19.87179487,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:27,37.27894203,33.68637681,524.4782609,3051.313043,944.0724638,4674.608696,447.7971014,2215.550725,78.97101449,,29939.71435,,0.2475,-10.69855072,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:28,37.27692,33.59413333,501.8213333,3059.704,805.0533333,4688.08,381.8133333,2222.04,81.8,,29964.0268,,0.336486486,-8.421333333,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:29,37.275,33.41460526,473.4105263,3067.448684,686.8026316,4699.355263,325.6447368,2227.434211,79.56578947,,29991.39474,,0.31104,13.34210526,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:30,37.27508219,33.25684932,486.9972603,3075.941096,706.5205479,4711.945205,334.9589041,2233.205479,85.45205479,,30036.93945,,0.293,-6.58630137,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:31,37.27804938,33.09037037,511.9728395,3084.253086,743.1111111,4724.074074,352.0493827,2239.037037,81.98765432,,30071.44926,,0.267,2.841975309,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:32,37.28008219,32.96,494.0260274,3092.720548,717.2739726,4736.410959,339.9726027,2244.671233,78.50684932,,30078.75507,,,18.69863014,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:33,37.28316438,32.82219178,511.4657534,3101.012329,742.2465753,4748.589041,351.8493151,2250.547945,81.12328767,,30086.92411,,0.243,10.75068493,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:34,37.28725926,32.70123457,563.8567901,3109.930864,818.382716,4761.395062,387.5061728,2256.740741,82,,30099.36333,,0.327,8.632098765,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:35,37.29423188,32.61115942,584.9652174,3119.886957,849.3043478,4775.695652,402.3913043,2263.347826,83.13043478,,30121.59667,,0.215,-3.92173913,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:36,37.30218421,32.59407895,568.2894737,3129.721053,824.75,4789.671053,391.1447368,2270.078947,80.94736842,,30142.95447,,0.326875,20.46052632,31.9,70,25.8,20.3,233,29.9
7/17/2025 14:37,37.30916667,32.56027778,515.9972222,3138.311111,748.6944444,4802.166667,354.875,2276.083333,79.72222222,,30155.20792,,0.444666667,38.44166667,32.10555556,70,25.95416667,20.09444444,230.9444444,29.54027778
7/17/2025 14:38,37.3152,32.50175,490.55125,3146.03875,712.7125,4813.55,337.625,2281.775,78.8875,,30172.5995,,0.4236,28.1325,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:39,37.32317949,32.48884615,529.45,3155.2,769,4827,364.5,2288,80.42307692,,30183.26385,,0.219909091,23.49230769,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:40,37.33009412,32.51094118,539.8211765,3164.403529,783.9764706,4840.211765,371.5058824,2294.105882,83.78823529,,30193.95447,,0.3685,20.81176471,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:41,37.33414085,32.5071831,555.9352113,3173.430986,807.7605634,4853.394366,382.6478873,2300.450704,76.08450704,,30201.33958,,,25.52957746,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:42,37.33905128,32.46384615,662.4717949,3184.392308,966.2307692,4869.769231,458.1794872,2307.897436,81.87179487,,30211.03744,,0.243,26.5974359,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:43,37.34102857,32.46357143,780.5771429,3197.402857,1142.085714,4888.714286,541.6,2316.857143,73.95714286,,30220.22557,,0.409444444,25.40571429,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:44,37.342,32.46338028,865.9816901,3212.316901,1266.239437,4910.464789,600.056338,2327.211268,82.12676056,,30240.15042,,0.4363,22,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:45,37.34204706,32.56705882,1081.811765,3230.458824,1575.352941,4936.882353,746.8235294,2339.941176,92.42352941,60,30254.88741,,0.377545455,22.37176471,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:46,37.34402667,32.76586667,1200.645333,3250.029333,1743.186667,4965.186667,826.6133333,2353.586667,80.36,,30268.24907,,0.290448276,18.848,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:47,37.345,32.894,990.9082353,3266.32,1438.411765,4988.882353,681.8823529,2364.447059,82.51764706,59,30279.89588,,0.366288889,8.404705882,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:48,37.3449726,33.00260274,873.4972603,3281.056164,1268.589041,5010.150685,601.0136986,2374.575342,95.30136986,47.6,30295.93123,,0.484685714,11.02739726,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:49,37.34392308,33.10307692,974.5615385,3296.592308,1416.692308,5032.538462,671.2307692,2385.538462,90.48717949,,30310.87949,,0.68875,15.19230769,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:50,37.34094872,33.18435897,1150.912821,3316.838462,1673.564103,5062.294872,793.5769231,2399.358974,84.1025641,,30321.43231,,0.267444444,17.1025641,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:51,37.33894737,33.26197368,1282.256579,3337.413158,1863.644737,5092.092105,883.6052632,2413.302632,100.8947368,65,30331.85868,,0.37518,11.16842105,32.3,70,26.1,19.9,229,29.2
7/17/2025 14:52,37.33689189,33.31351351,1305.4,3359.45,1893,5124,897.5,2428.5,81.36486486,,30343.18311,,0.486764706,12.73783784,32.25,69.5,25.95,18.1,222,28.65
7/17/2025 14:53,37.33291892,33.34905405,1305.4,3380.610811,1897.986486,5155.135135,899.7837838,2443.094595,95.06756757,51.16666667,30352.80351,0.5,0.25204,11.08648649,32.2,69,25.8,16.3,215,28.1
